id,word,definition,ratio,partial_ratio,token_sort_ratio,token_set_ratio,WRatio
40350,telsiz,teli olmayan,44,67,44,44,68
34332,repertuvar,birikim,12,14,12,12,12
37277,sonsuz,"sonu olmayan, bitmeyen, ebedî",23,67,25,25,62
30807,nazım,şiir,0,0,0,0,0
27485,makale,"bilim, fen konularıyla siyasal, ekonomik ve toplumsal konuları açıklayıcı veya yorumlayıcı niteliği olan gazete veya dergi yazısı",9,50,9,9,30
21766,karsak,"köpekgillerden, soluk kahverengi, karnı beyaz tüylü, kısa kulaklı, postundan kürk yapılan bir tür memeli (vulpes corsac)",10,67,10,10,40
42351,ulvi,"gökle ilgili olan, semavi",21,50,22,22,45
16511,halife,hz. muhammed'in vekili olarak müslümanların imamlığını ve din koruyuculuğunu yapmakla görevli kimse,10,50,10,10,30
19219,integral,türevi bilinen fonksiyon,19,38,26,26,34
33289,pirit,birçok doğal maden sülfürü ve özellikle demir ve bakır sülfürü,9,40,10,12,24
37249,sonar,"batmış olan nesnenin, yüzeye yakın balıkların yerini ve durumunu yansılanan ses dalgalarıyla belirleyen sistem",7,40,9,9,24
34361,resimleme,"kitap içindeki bir yazıyı açıklayan veya süsleyen resim, illüstrasyon",15,67,22,22,60
12797,eylemlik,mastar (i),22,12,12,12,24
32508,parafin,"katran, petrol, neft vb. maddelerden çıkarılan, katı, beyaz, yarı saydam, buharı parlak bir alevle yanan, kimyasal etkenlere karşı ilgisiz, katı hidrokarbon, alkan",7,43,6,6,32
29439,mucit,"yeni bir buluş ortaya koyan, icat eden kimse",12,40,17,17,24
48137,çiğdem,"zambakgillerden, türlü renklerde çiçek açan, çok yıllık, yumrulu bir kır bitkisi, mahmur çiçeği (colchicum)",7,33,10,10,24
5189,belirsiz,"niteliği hakkında tam bir bilgi edinilemeyen, müphem",17,50,17,17,45
11501,edimsel,"edim niteliğinde olan, gerçek olarak var olan, fiilî, aktüel, gizli ve tasarımlı karşıtı",13,57,14,14,34
13267,fasıla,"aralık, ara, kesinti",23,33,17,17,30
30220,müsadere,zor alım,12,13,27,27,26
49984,ıssız,"kimse bulunmayan veya az kimse bulunan, tenha, yaban",7,20,7,4,12
44024,yanlışlık,"yanlış davranış, yanlış iş, yanlış sanı, hata",30,67,31,32,60
49725,üstelemek,"hastalık yeniden ortaya çıkmak, depreşmek, nüks etmek",23,67,21,21,56
41986,tünek,"kuş, tavuk, horoz vb.nin üzerinde tünedikleri dal veya sırık",15,40,13,13,43
20526,kafasız,"düşünüşü, anlayışı ve kavrayışı kıt olan, anlayışsız, kavrayışsız",17,57,18,18,34
17374,hekimbaşı,"osmanlı devleti'nde sarayda hekimlik görevini yürüten en kıdemli, yetkili ve padişahın özel doktoru olan kimse",13,56,14,14,34
159,acun,dünya,22,25,25,25,25
8095,dahletmek,"karışmak, burnunu sokmak",18,33,19,19,30
40527,tenvir,aydınlatma,12,17,12,12,15
1474,ampermetre,akımölçer,42,44,47,47,47
19086,infilak,güçlü bir biçimde patlama,25,29,29,29,29
33924,püskürme,sık ve tek tek benekler durumunda olan,17,25,18,20,45
17165,hayhay,"`i̇steyerek, seve seve, elbette` anlamlarında onama bildiren bir söz",5,17,9,9,19
9720,dipfriz,derin dondurucu,27,43,27,27,39
24556,koşnil,"kırmız böceğinin güzel lal boya çıkarılan bir türü, kabuklu bit (coccus coeti)",12,33,8,8,20
18570,iktifa,yetinme,31,33,31,31,31
10108,dolar,"amerika birleşik devletleri, kanada vb. devletlerin para birimi",12,40,12,12,24
17651,hipotetik,varsayımsal,0,0,0,0,0
18506,ikindiyin,i̇kindi vaktinde,64,67,64,64,64
31953,ortam,canlı bir varlığın içinde bulunduğu doğal veya maddi şartların bütünü,11,60,11,11,36
35421,sargın,"i̇çten, yürekten",18,33,21,21,30
19252,intişar,"gazete veya dergi çıkma, yayımlanma",14,29,15,15,26
23736,kokmuş,"yerinden kımıldamaya üşenen, tembel, miskin",12,33,17,17,30
17953,höyük,"tarih boyunca türlü nedenlerle yıkılan yerleşme bölgelerinde, yıkıntıların üst üste birikmesiyle oluşan ve çoğu kez içinde yapı kalıntılarının gömülü bulunduğu yayvan tepe",6,40,4,4,40
42813,uzuneşek,eğilmiş ve biri ötekinin arkasına tutunmuş birkaç kişinin üzerinden atlanılarak oynanan bir oyun,12,50,10,10,30
8771,delta,"bir ırmağın çatallanarak denize veya göle kavuştuğu yerde oluşan üçgen biçimli ova, çatal ağız",10,40,11,11,24
14156,gabari,"bazı eşyaya verilmesi gereken boyutları, yan görüşü çizmeye, hazırlamaya veya denetlemeye yarayan örnek",9,33,10,10,30
37251,sonat,"bir veya iki çalgı için yazılmış, üç veya dört bölümden oluşan müzik eseri",8,40,12,12,24
17878,huni,bir sıvıyı ağzı dar bir kaba aktarmak için kullanılan koni biçimindeki araç,8,50,5,6,30
15970,güldeste,seçki,31,40,36,36,45
14002,fötr,bu keçeden yapılmış (şapka),0,0,0,0,0
48988,ölümüne,her türlü olumsuzluğu var gücüyle göze alarak,19,43,9,9,30
40541,teorem,mantıksal usa vurma ile kanıtlanan önermenin veya özelliğin bildirimi,13,50,14,14,30
25350,kuşanmak,giyinmek,38,38,38,38,38
35423,sarhoş,"alkollü içki veya keyif verici bir madde sebebiyle kendini bilmeyecek durumda olan (kimse), esrik, mest(i), sermest, başı dumanlı, kafası bulutlu, kafası iyi, kafası dumanlı, kafası kıyak",4,33,3,4,20
6293,bordo,bu renkte olan,32,40,32,32,36
23355,kibar,"davranış, düşünce, duygu bakımından ince, nazik olan (kimse)",9,20,10,10,24
6821,bunlu,sıkıntılı,29,40,29,29,36
2815,avcılar,i̇stanbul iline bağlı ilçelerden biri,18,43,19,19,39
50802,şoset,kısa çorap,13,20,14,14,18
23653,klişehane,klişe yapılan yer,62,67,62,62,62
21506,karakol,güvenliği sağlamakla görevli kimselerin bulunduğu yapı,16,43,17,17,49
36883,sinekler,birçok sinek türünü içine alan çift kanatlılar familyası,22,62,28,28,68
17847,hukuk,"ahbaplık, dostluk",36,40,38,38,36
45228,yeterince,"gerektiği kadar, gereğince, istenildiği kadar, yeter sayıda, kararında",20,67,21,23,60
50740,şişelemek,şişeye doldurmak,56,56,40,40,57
11593,ehlidil,gönül eri,25,31,43,43,41
4938,başmak,ayakkabı,43,33,43,43,43
11634,ekinokok,etoburların gelişmiş dönemlerinde bağırsaklarında yaşayan bir tür tenya,10,25,10,10,15
42660,uymazlık,"aykırılık, başkalık, beis, mugayeret",23,50,24,24,45
9362,değgin,"i̇lişkin, üstüne ait, dair, müteallik",14,33,22,22,30
14151,fışkırtıcı,"belli hızla hareket eden bir akışkan yardımıyla, başka bir akışkanın boşalmasını sağlayan alet, ejektör",12,40,15,15,24
28678,metodoloji,yöntem bilimi,26,30,18,18,27
10052,dokunum,"çevremizdeki nesnelerin sıcaklık, soğukluk, sertlik, yumuşaklık vb. niteliklerini derimiz aracılığıyla bildiren duyarlık yeteneği, lamise",10,43,10,10,26
3859,bademlik,"badem ağaçları çok olan yer, badem bahçesi",28,62,30,35,56
23583,kiyaset,"akıllıca davranış, akıllılık",11,29,12,12,26
18043,hımhım,sesleri genizden çıkararak,6,17,6,6,15
10050,dokunulmaz,hiçbir biçimde eleştirilemez,21,30,22,22,27
112,abuk,"saçma (söz, kişi, davranış)",13,25,16,16,22
18440,ihtiyaten,"her duruma, her ihtimale karşı, ilerisini düşünerek",23,67,25,27,60
33519,poliüretan,"yoğunluğu çok düşük cam, vernik, kauçuk veya köpük görünüşündeki lastiğe benzeyen madde",16,30,17,17,20
28553,merkum,"adı geçen, az önce anılan (kimse)",15,33,18,18,43
43793,yakınmak,"kına, yakı vb.ni vücudun bir yerine sürmek, koymak",28,50,30,30,53
14280,gardiyan,"cezaevlerinde düzeni, tutukluların kurallara uygun biçimde davranmalarını sağlamakla görevli kimse",13,50,12,12,30
23506,kiriş,ok atılan yayın iki ucu arasındaki esnek bağ,16,40,12,12,24
31957,ortanca,"büyüklük, irilik bakımından üç nesne arasında sondan veya baştan ikinci gelen",12,43,16,16,26
38964,tahrifat,"bir şeyin aslını bozma, değiştirme",19,25,20,20,32
13882,forsmajör,zorlayıcı sebep,25,33,26,26,34
25820,kürdi,klasik türk müziğinde si bemol notasını andıran perde,17,40,15,15,30
15936,güdek,"amaçlanan sonuç, güdülen şey",24,60,22,22,68
26200,kırmalık,melezlik,38,38,38,38,38
11120,düve,boğaya gelmemiş 1-2 yaşında dişi sığır,5,25,10,10,20
7847,cinli,"öfkeli, sinirli (kimse)",29,60,33,33,54
19708,itiş,i̇tme işi,62,50,46,46,64
7198,bütünleyen,"bütün durumuna getiren, mütemmim",38,50,33,33,34
20234,jigolo,"geçimi yaşlı ve zengin bir kadın tarafından sağlanan genç, erkek sevgili, tokmakçı",9,33,10,10,20
19096,inhidam,"çökme, yıkılma",10,14,11,11,13
43460,visal,kavuşma,33,40,33,33,33
32396,pampa,güney amerika'daki bozkırlar,18,40,19,19,36
46627,zinde,"dinç, canlı, diri, sağlam",20,40,23,23,51
41075,tirit,yaşlı ve zayıf (kimse),7,20,8,8,18
32001,otlakçılık,başkalarının sırtından geçinme durumu,17,40,18,18,40
31241,numaracı,"yalan dolanla iş gören (kimse), düzenbaz, hileci",18,25,16,16,32
28854,meçhul,"edilgen fiil, malum karşıtı",12,33,13,13,36
48139,çiğit,çekirdek,31,40,18,18,22
28099,mayıs,yılın beşinci ayı,27,67,27,27,60
37656,sultani,"mısır, trablus ve cezayir darphanelerinde basılan osmanlı altını",14,57,14,14,34
37373,sote,"küçük küçük doğranmış et, ciğer, böbrek vb. şeyler yağda hafifçe kavrulduktan sonra su, domates, biber vb. katılarak yapılan yemek",6,50,7,7,30
26705,ladin,"çamgillerden, 50-60 metre yüksekliğinde, düz gövdeli, kozalağı aşağıya doğru sarkık, kerestesi ve reçinesi değerli, çam türüne çok yakın bir orman ağacı (picea)",6,40,7,7,24
636,aksan,bir ülkenin insanlarına veya bir çevreye özgü söyleyiş özelliği,12,60,13,14,36
42639,uykuluk,dalak,33,40,33,33,33
33092,peritonit,karın zarı yangısı,15,22,15,15,20
27704,mani,"kişinin sevinç, güven ve her türlü etkinliğinin normal olmayan bir biçimde arttığı ruh hastalığı",8,50,9,9,30
19471,istavrit,"uskumrugillerden, pulsuz ve az kılçıklı bir balık (trachurus trachurus)",15,38,16,18,23
25293,kuyruksuz,kuyruğu olmayan,50,67,50,50,60
28919,midye,"yassı solungaçlı, yumuşakçalardan, kabukları birbirine eşit, denizlerin kayalık yerlerinde kümeler durumunda yaşayan eti yenir bir hayvan (mytilus)",7,40,6,6,34
42146,tımarhane,akıl hastanesi,43,44,43,43,43
21497,karakafes,"sığırdiligillerden, çiçekleri beyaz ve menekşeye çalan kırmızı renkte, eczacılıkta kullanılan bir bitki, eşekkulağı (symphytum)",12,33,11,11,25
25539,körfez,"kuytu, işlek olmayan",15,17,8,8,18
9558,dikse,"ağaçsız yerlerde, kuş yakalamak için üstüne ökse yerleştirilen ağaç",14,60,12,12,36
21613,karasinek,"böcekler sınıfının çift kanatlılar takımından, insan ve evcil hayvanların kanını emen, görünüşü ev sineğine benzeyen bir tür eklem bacaklı (stomoxys calcitrans)",11,44,11,11,32
49339,özendirmek,"özenmesini sağlamak, teşvik etmek",37,60,25,25,50
9653,dinar,altın liranın yaklaşık dörtte biri değerinde olan eski bir para,15,40,15,15,34
7571,celil,"çok büyük, ulu",11,20,13,13,18
30351,mütemayil,"i̇stekli görünen, eğilimi olan, meyilli",29,56,28,28,56
49881,ıkınmak,herhangi bir nedenle soluğunu içinde tutarak kendini zorlamak,15,43,15,15,26
42400,unutmabeni,"i̇ki çeneklilerden, küçük mavi çiçekler açan bir bitki (myosotis palustris)",14,30,13,13,34
43640,yaba,"harman savurmakta kullanılan, çatal biçiminde, tahtadan tarım aracı",8,25,9,9,15
48183,çokal,savaşlarda giyilen zırh,14,40,15,15,45
41147,tokatlamak,"bir kimseyi dolandırmak, hile yoluyla parasını almak",23,50,20,20,51
4010,bakıcı,"genellikle çocuk, yaşlı ve hastalara bakma işiyle görevli kimse",9,50,15,15,30
41689,tutaç,laboratuvar maşası,26,60,27,27,68
7529,ceberut,"acımasız, merhametsiz, zorba",23,29,24,24,26
6273,bonkör,i̇yi yürekli,11,17,12,12,18
2228,arttırmak,yükseltmek,32,33,33,33,33
28606,mesken,konut(i),29,17,31,31,31
48194,çoklukla,genellikle,33,38,35,35,35
23486,kirazlık,"kiraz ağaçları çok olan yer, kiraz bahçesi",32,62,26,30,64
45706,yurdu,i̇ğnenin deliği,10,20,10,10,18
35275,sansür,"her türlü yayının, sinema ve tiyatro eserinin yayınının ve gösterilmesinin izne bağlı olması, sıkı denetim",9,33,9,10,24
48199,çolak,eli veya kolu sakat olan (kimse),22,40,24,24,64
25180,kurşuni,bu renkte olan,29,43,29,29,39
28027,matruşluk,"sakalsız, bıyıksız olma durumu",26,56,21,21,50
39701,tatminsiz,tatmin olmayan,52,67,52,52,68
48731,çırpıntılı,ufak ve oynak dalgalı (deniz),15,20,11,11,20
45721,yurtsuz,"kalacak, barınacak yeri olmayan (kimse)",13,29,9,9,26
41452,tozlanmak,"tozlu olmak, üstüne toz konmak",46,67,28,28,60
11400,dırıltı,"bezdirici bir biçimde söylenme, dırdır",18,57,24,24,51
47673,çelikhane,çelik elde edilen fabrika,35,67,31,31,56
42993,vahşilik,"yabani olma durumu, yabanilik",27,62,28,28,56
5296,benzerlik,i̇ki üçgende köşelerinin eşlenmesine göre karşılıklı açıların eş ve karşılıklı kenarların orantısından doğan durum,11,44,12,13,26
14326,gauss,manyetik alanın şiddet birimi,6,20,6,6,18
32801,patlamalı,"hava etkisiyle benzinin, petrolün, alkolün hızlı yanmasıyla çalışan (motor)",19,56,18,18,50
10482,draje,genellikle çikolata ile kaplanmış kuru yemiş,8,40,8,8,24
20465,kadran,"saat, pusula vb. araçlarda, üzerinde yazı, rakam veya başka işaretler bulunan düzlem",11,50,14,14,30
46454,zehirli,"zararlı (duygu, düşünce vb.)",17,43,21,21,39
16849,harlak,"harıltı ile akan su, çağlayan",34,67,24,24,60
21609,kararında,yeterince,22,22,22,22,22
29803,muvahhit,tanrı'nın birliğine inanan,12,12,12,12,21
41172,tokyo,genellikle plastikten yapılmış bir terlik türü,12,40,12,12,24
30553,nadirat,"seyrek, az görülen, az bulunan şeyler veya durumlar",17,43,19,20,49
19533,istiflemek,düzgün bir biçimde üst üste yığmak,27,50,31,31,45
730,aktöre,ahlak,36,40,40,40,40
17832,hoşluk,"hoş olma durumu, letafet",33,67,28,28,60
166,acıkmak,yemek yeme gereksinimi duymak,22,43,22,22,39
30451,müşekkel,biçim verilmiş,27,38,30,30,39
38082,sürdürüm,abonman,13,14,17,17,17
10209,domuzluk,"hainlik, haincesine inatçılık",11,25,11,11,22
33821,pudralamak,pudra sürmek,64,60,67,67,67
35392,sarartı,sarı olma durumu,43,57,35,35,53
37648,sulhçu,barışsever,12,18,13,13,18
40856,tetikçi,kiralık katil,30,29,42,42,57
28506,mercek,"i̇çinden geçen paralel ışınları düzenli bir biçimde birbirine yaklaştıran veya birbirinden uzaklaştıran, camdan veya ışık kırıcı herhangi bir maddeden yapılmış, genellikle küresel yüzeylerle sınırlanmış saydam cisim, adese, lens",5,33,5,6,20
18915,imzalatmak,i̇mza attırmak,75,60,42,42,75
26817,lasta,"kuzey avrupa'da kullanılan, 2000 kilograma yakın gemi yüklerine ve büyük miktardaki ticaret mallarına değer biçmeye yarayan kütle ölçü birimi",5,40,6,6,24
14314,garsoniyer,"bazı erkeklerin, evlilik dışı ilişkiler için kendi konutlarından ayrı olarak tuttukları özel konut",11,40,11,11,24
9854,diyafon,"i̇ş yerlerinde, apartmanlarda, taksi duraklarında kısa süreli karşılıklı konuşmayı sağlayan araç",10,29,10,10,26
28633,mesuliyet,sorumluluk,32,33,32,32,32
311,aerobik,sağlıklı bir vücuda sahip olmak için tempolu müzik eşliğinde yapılan bir jimnastik türü,13,43,9,9,26
22859,keloğlan,bir ailenin koruyuculuğuna veya bir yere çıraklığa alınan öksüz çocuk,18,50,16,17,30
30247,müspet,olumlu,17,17,18,18,18
17211,hayvaniyet,hayvanlık,63,67,63,63,63
19282,ipeğimsi,i̇peksi,67,57,67,67,67
44122,yapayalnız,yanında kimse veya hiçbir şey bulunmayarak,27,40,27,27,51
29146,mitoloji,"bir ulusa, bir dine, özellikle yunan, latin uygarlığına ait mitlerin, efsanelerin bütünü",10,62,11,12,37
27888,martaval,"yalan, uydurma söz, palavra",29,50,31,31,45
843,akşamüzeri,akşamüstü,63,67,62,62,62
22127,katılık,"acımasız, duygusuz olma durumu",16,29,17,17,26
3970,bakkaliye,bakkalda satılan ürünler,42,67,45,45,60
8440,davlumbaz,dumanı ve kokuları toplayıp bacaya vermeye yarayan çıkıntı,18,44,15,15,40
34344,resepsiyon,kabul yerinde çalışan kimselerin tümü,26,40,23,23,36
9888,dizanteri,"ağrılı ve kanlı ishalle beliren, bağırsakta yaralara yol açan bulaşıcı, salgın hastalık, kanlı ishal",11,33,11,12,20
15963,güfte,"müzik eserlerinin yazılı metni, söz",10,20,6,6,15
10648,duvaksız,duvağı olmayan,45,62,45,45,56
6204,bocalamak,gemi rüzgâra karşı gidemeyerek sürüklenmek,16,33,17,17,30
47499,çeki,"üzüntü, sıkıntı",11,25,14,14,30
10186,dolomit,kalsiyum ve magnezyumlu karbonat birleşiminde bir mineral,12,43,16,16,26
14690,gergin,"huzursuz, sinirli",26,33,27,27,30
50239,şandel,futbolda topu karşı takımın kalecisinin üzerinden aşırtma,16,50,16,16,30
32312,pabuççu,ayakkabıcı,24,31,27,27,36
50831,şuur,bilinç,0,0,0,0,0
48030,çirozluk,"zayıflık, kuruluk",32,53,35,35,56
50367,şaşaa,"parlaklık, parıltı",26,40,27,27,36
14159,gabi,"anlayışsız, ahmak, ebleh, kalın kafalı, bön",9,25,10,10,15
22333,kaymaca,kayılarak oynanan bir çocuk oyunu,25,57,31,31,51
31074,nirengi,"belli sayıda noktanın konumunu kesin olarak tespit edebilmek için, bu noktaları tepe olarak kabul ederek bir alanı üçgenlere bölme işi",10,29,9,9,32
49264,övgü,"birini, bir şeyi övmek için söylenen söz veya yazılan yazı, methiye",6,50,3,3,30
42170,tırabzan,merdiven korkuluğu,15,25,15,15,22
12254,ergonomi,i̇ş bilimi,22,25,22,22,22
37262,sone,"i̇ki dörtlü ve iki üçlüden oluşan, on dört dizeli bir batı şiir türü",8,25,10,10,15
17448,hepten,"tamamıyla, büsbütün",16,33,19,19,32
29928,müdellel,"kanıtlanmış, kanıtlı",14,12,15,15,15
13990,funda,süpürge otu,12,20,14,14,18
26837,lateks,bazı bitkilerin genellikle süt görünüşünde olan öz suyu,16,50,18,18,30
36944,sinüzoit,"bir çemberin, sıfır dereceden 360 dereceye kadar olan yaylarının sinüslerinin değişmelerini grafik ile gösteren devirli düzlem eğri",9,50,8,8,26
35285,santilitre,bir litrenin yüzde biri (cl),32,60,34,34,54
19570,istikra,tümevarım,25,14,27,27,27
10484,dram,tiyatro edebiyatı,19,25,19,19,22
27133,lobut,"kol gücünü geliştirmek için kullanılan, gürgenden yapılmış jimnastik aracı",8,20,8,8,23
8991,depozito,güvence akçesi,18,25,20,20,22
15552,gönlünce,dileğine uygun olarak,21,38,22,22,45
40777,terütaze,dinç bir biçimde,17,12,19,19,25
12143,enjeksiyon,"vücutta damar, doku, kanal veya boşluk içine enjektör aracılığıyla sıvı veya ilaç verme, zerk etme",13,50,14,15,30
19566,istikamet,doğrultu,12,13,12,12,12
33608,poster,duvara asılan büyük boy resim,11,33,12,12,30
14259,ganyan,at yarışlarında birinciliği kazanan (at),17,33,23,24,57
39723,tavaf,i̇slam dininde hac sırasında kâbe'nin çevresini yedi kez dönme,6,20,6,6,12
46304,zaman,"dönem, devir",12,20,13,13,18
2397,asit,"turnusolün mavi rengini kırmızıya çevirmek özelliğinde olan ve birleşimindeki hidrojenin yerine maden alarak tuz oluşturan hidrojenli birleşik, hamız",4,50,4,4,30
20065,işleklik,i̇şlek olma durumu,46,62,38,38,56
50305,şark,doğu,0,0,0,0,0
33807,puanlamak,"sorulara verilen cevapları puan olarak değerlendirmek, puan vermek",24,67,22,23,60
26650,kızılkanat,"sazangillerden, yüzgeçleri kırmızı, 25-30 santimetre boyunda, eti kılçıklı bir tatlı su balığı (scardinus eryhrophthalmus)",14,40,15,15,34
34027,radyolink,"radyo, telefon, televizyon, teleks vb. iletişim araçlarının kablo bağlantısı olmaksızın, istasyonlar arasında veya stüdyo ile verici istasyon arasında yüksek frekanslı radyo dalgaları ile bağlantı kurmasına yarayan sistem",8,56,8,9,34
30784,nazik,"özen, dikkat gösterilmezse kırılabilen, bozulabilen, kötüleşebilen",14,40,16,16,34
27004,lezzetsiz,"tadı güzel olmayan, tatsız",29,33,30,30,30
43941,yamalık,yama için kullanılan parça,36,57,26,26,51
19074,inekçi,sütünü ve süt ürünlerini satmak için inek besleyen kimse,16,50,19,19,48
47929,çifteler,eskişehir iline bağlı ilçelerden biri,22,62,23,23,64
35601,satvet,"zorlu, sindirici güç",8,17,9,9,15
1694,anlayışlı,hoşgörülü,22,22,27,27,30
28471,menzile,"aşama, kerte, yükseklik derecesi",21,29,22,22,37
49305,özdeksel,"maddi, tinsel karşıtı",28,38,30,30,39
35663,savlet,şiddetli saldırı,27,50,45,45,45
16964,hasır,tamamı veya bir bölümü böyle bir örgüden yapılan,11,40,9,9,24
19546,istihare,girişilecek bir işin hayırlı olup olmadığını rüyadan anlamak için abdest alıp dua okuyarak uyuma,12,38,12,12,30
42003,türdeşlik,"aynı türden olma durumu, soydaşlık",37,67,25,25,56
50732,şizofreni,"gerçeklerle olan ilişkilerin büyük ölçüde azalması, düşünce, duygu ve davranış alanlarında önemli bozulmaların ortaya çıkması vb. belirtiler gösteren bir ruh hastalığı",9,44,7,7,26
43166,vasıl,"ulaşan, varan",22,40,24,24,36
45316,yeğen,"birine göre, kardeş, amca, hala, dayı veya teyzenin çocuğu",13,60,18,18,36
41553,tromp,binanın bir bölümünü tutmaya yarayan köşe kubbesi,7,40,8,8,24
43461,visamiral,amirallikten bir önceki rütbede olan deniz subayı,21,56,21,21,50
13943,frapan,"göz alıcı, göze çarpıcı, alımlı",16,33,12,12,30
21550,karambol,"çarpışma, birbirine çarpma",24,38,32,32,34
1010,alerji,"birtakım yiyecek, ilaç, toz, koku vb.ne hastalık derecesinde gösterilen aşırı tepki",11,33,10,10,20
46447,zehir,"büyük üzüntü, acı, keder, sıkıntı",16,40,13,13,36
18797,iltihaplı,yangılı,38,43,38,38,38
2929,ayarlamak,"bir ölçünün doğruluğunu belli bir örneğe göre düzeltmek, doğrulamak",16,67,18,19,60
12677,evcek,bütün ev halkı birlikte,21,40,23,23,36
15393,gurultu,sindirim yollarından bir sıvı geçerken çıkan sese verilen ad,9,29,9,9,17
29616,mukataa,kesim,17,20,17,17,17
36172,semiyoloji,gösterge bilimi,40,40,25,25,42
15045,geçmiş,geçme işini yapmış,50,67,45,45,54
30959,neticeten,sonuç olarak,10,11,10,10,10
48982,ölümlük,"bazı kimselerin, öldüklerinde cenazelerinin kaldırılmasına harcanmak için ayırdıkları para",10,57,9,9,30
2709,atol,mercan adası,12,25,12,12,22
5280,bent,kanun maddesi,12,25,12,12,22
35700,savurma,"kol, bacak vb. vücut bölümlerinin ağırlıklarından yararlanarak omuz ve uyluk eklemleri çevresinde türlü yönlere doğru hızla çevirme",9,43,9,9,26
41235,topal,ayaklarından biri kısa olan (nesne),10,40,11,11,36
29336,motif,"bestenin bir parçasına çeşitli yönlerden birlik sağlayan belirleyici küçük birim, örge",4,40,7,7,24
3054,ayrancı,karaman iline bağlı ilçelerden biri,24,57,20,20,51
16309,haberci,"muhbir, ihbar eden kimse",26,57,27,27,51
14261,garabet,"yadırganacak yönü olma, gariplik, tuhaflık",16,43,22,22,39
47749,çengel,"bir yere takılmaya, geçirilmeye yarayan eğri ve ucu sivri demir",12,33,12,12,24
31295,nükleon,atom çekirdeğini oluşturan proton ve nötronun ortak adı,16,43,14,14,30
30563,nafiz,i̇çe işleyen,12,20,12,12,18
13690,firuze,"küpe ve yüzük taşı gibi süslemede kullanılan, mavi renkli, saydam olmayan hidratlı doğal alüminyum ve fosfattan oluşan değerli bir mineral",6,50,7,7,30
32705,pasif,"çekingen, durgun",10,20,11,11,17
9369,değin,dek,50,67,50,50,60
35133,salpa,"gevşek, iş bilmez, tembel",7,20,7,7,18
47867,çevren,"ufuk, göz erimi",19,33,22,22,36
18717,ilişki,"i̇ki şey arasında karşılıklı ilgi, bağ, münasebet, temas",16,50,21,21,38
4481,basıklık,bir elipsin büyük ve küçük eksenleri arasındaki farkın büyük eksene oranı,17,50,19,20,30
14362,gayzer,kaynaç,33,33,36,36,36
10321,doymaz,açgözlü,31,17,40,40,60
603,akortsuz,"birbirini tutmayan, uyumsuz",29,38,29,29,34
42802,uzman,bilirkişi,0,0,0,0,0
17445,hepatit,sarılık,14,14,14,14,14
36061,seks,cinsiyet,33,50,33,33,45
5074,beher,her bir,50,60,67,67,64
15435,göbelek,"rengi siyah beyaz veya bej beyaz olan, kurutulabilen, yenebilen bir tür şapkalı mantar",13,43,11,12,30
8092,dahası,"fazlası, ilavesi",36,67,38,38,60
14239,gambot,topçeker,14,0,15,15,15
18169,ibaret,"oluşan, meydana gelen",15,17,8,8,15
42910,uğrayış,uğrama işi,59,57,47,47,59
25220,kutlu,uğurlu,55,60,55,55,55
13200,fanus,"süslü, ayaklı fener",17,40,29,29,36
30040,mükerreren,"tekrarlanarak, tekrar edilmiş olarak",26,40,36,36,40
2765,atıvermek,"ansızın, çabucak atmak",26,44,28,28,40
21370,kapsamak,"i̇çine almak, sınırları içine almak, şamil olmak",21,38,23,22,53
13433,ferahlamak,"genişlemek, açılmak",41,50,37,37,54
27522,makasçılık,basında başka gazetelerdeki haberleri kesip olduğu gibi aktarma işi,16,30,18,18,48
15079,giderilmek,"ortadan kaldırılmak, yok edilmek",33,60,29,29,54
22297,kaydetmek,elektronik veya sayısal araçlarda bilgiyi korumaya almak,18,44,22,22,40
7490,cavalacoz,"değersiz, önemsiz, derme çatma",10,22,17,17,20
13729,fiyaka,"gösteriş, çalım, afi, caka",31,50,37,37,45
7658,ceren,ceylan,55,40,55,55,55
12124,engelleyim,ambargo,12,14,12,12,12
36005,segman,"yağ ve gaz sızıntısını önlemeye yarayan, motor pistonlarına yerleştirilen, dökme demirden yapılan halka",9,50,10,10,30
41223,tonoz,"tuğla ve harçla örülmüş, alttan obruk, yarım silindir biçiminde tavan örtüsü",7,20,8,8,23
25388,kuşlar,"çok hücreli hayvanlardan, omurgalıların geniş bir sınıfı",16,50,17,17,30
43173,vasıtalık,aracılık,59,62,59,59,59
34648,rüsumat,bazı mallardan devletçe alınan vergiler,13,29,9,9,30
34238,refakatçi,"kılavuz, yol gösterici kimse",22,22,24,24,32
28416,mendebur,"sümsük(i), sünepe, pis, iğrenç",21,25,20,20,24
30655,namahrem,evlenmelerinde yasa bakımından sakınca olmayan (kadın ve erkek),17,38,17,17,34
23600,kişioğlu,"i̇nsanoğlu, insan",40,50,50,50,45
22908,kemirici,kemirme özelliği olan,48,62,50,50,56
7077,böyle,"i̇çinde `ne, nasıl` vb. sorular bulunan cümlelerin sonuna geldiğinde o cümlede anlatılan şeyin hoş karşılanmadığını veya ona şaşıldığını anlatan bir söz",5,20,5,5,15
32326,pagan,"çok tanrıcı, payen",26,60,38,38,54
50244,şano,tiyatro sahnesi,21,50,32,32,45
21218,kaos,kargaşa,36,50,36,36,45
8977,deplasman,belirli bir durumda yüzen geminin teknesinin taşırdığı suyun ton olarak hacmi,14,33,16,16,20
49995,ıstıfa,ayıklanma,27,33,27,27,30
